"","Date","CustomerSiteId","SequenceIndex","Cp1","Cp2","Cp3","Cp4","Cp5","Cp6","Runs","Positives","RhinoPositives","Negatives","SequencePositives"
"331",2013-06-13,41,19,10.2,10.3,11,12.6,70,70,6,1,1,5,1
"332",2013-06-14,2,25,27,27.1,27.1,27.1,70,70,14,3,1,11,1
"333",2013-06-14,7,19,19.6,19.9,21.2,22.7,70,70,27,3,2,24,1
"334",2013-06-14,7,30,13.6,13.9,16.2,16.5,70,70,27,3,2,24,1
"335",2013-06-14,41,13,13,13.1,19.2,22,70,70,16,4,4,12,1
"336",2013-06-14,41,19,23.7,23.9,25.6,27.1,70,70,16,4,4,12,1
"337",2013-06-14,41,25,17.2,18,23.3,27.1,70,70,16,4,4,12,1
"338",2013-06-14,41,62,16,17.1,19.8,20.1,70,70,16,4,4,12,1
"339",2013-06-15,2,2,10.9,11.7,13.5,20.6,70,70,14,3,1,11,1
"340",2013-06-15,41,25,17.4,18.3,22,23,70,70,9,3,2,6,1
"341",2013-06-15,41,35,19.8,27.1,70,70,70,70,9,3,2,6,1
"342",2013-06-16,7,17,16,16.6,17.5,18.2,70,70,28,4,2,24,1
"343",2013-06-16,7,18,27.1,70,70,70,70,70,28,4,2,24,1
"344",2013-06-17,2,1,14.9,15.7,18.3,18.7,70,70,14,4,2,10,1
"345",2013-06-17,2,49,17.3,22.3,22.8,27,27.1,70,14,4,2,10,1
"346",2013-06-17,13,107,18.6,18.6,20.1,22.2,70,70,10,2,1,8,1
"347",2013-06-17,25,17,6.5,6.7,6.8,7.2,70,70,8,2,1,6,1
"348",2013-06-17,41,13,16.5,16.6,22.3,23.2,70,70,8,2,1,6,1
"349",2013-06-18,7,35,15.1,22.4,70,70,70,70,20,1,1,19,1
"350",2013-06-18,41,18,27,70,70,70,70,70,19,2,2,17,1
"351",2013-06-18,41,4,18.7,21.4,25.8,30,70,70,19,2,2,17,1
"352",2013-06-19,2,19,9.2,9.4,10.1,10.9,70,70,17,5,2,12,1
"353",2013-06-19,2,47,22.1,27.1,27.1,70,70,70,17,5,2,12,1
"354",2013-06-19,25,1,16.9,17,17.4,18.1,70,70,17,4,3,13,1
"355",2013-06-19,25,19,15.8,15.9,16.1,16.9,70,70,17,4,3,13,1
"356",2013-06-19,25,33,17.9,18,25.6,27,70,70,17,4,3,13,1
"357",2013-06-19,41,10,27.1,27.1,70,70,70,70,7,1,1,6,1
"358",2013-06-20,2,1,16,16.1,17.3,19,70,70,10,2,2,8,1
"359",2013-06-20,2,15,21.1,21.9,22.5,22.8,70,70,10,2,2,8,1
"360",2013-06-20,7,17,15.5,15.8,16.3,17.8,70,70,23,4,2,19,1
"361",2013-06-20,7,4,15,16.2,20.5,23.2,70,70,23,4,2,19,1
"362",2013-06-20,31,16,15.5,17.1,20.9,70,70,70,7,1,1,6,1
"363",2013-06-21,41,4,15.2,16.2,16.8,16.9,70,70,7,1,1,6,1
"364",2013-06-23,7,2,21.1,21.4,21.6,27,70,70,7,1,1,6,1
"365",2013-06-23,31,10,27,27.1,70,70,70,70,15,2,2,13,1
"366",2013-06-23,31,25,17.2,18,18.3,19,70,70,15,2,2,13,1
"367",2013-06-24,2,4,17.9,18.1,19.7,19.9,70,70,16,4,2,12,1
"368",2013-06-24,2,6,21.7,22.7,30,70,70,70,16,4,2,12,1
"369",2013-06-24,7,25,11.7,12.5,13.2,14.4,70,70,20,2,1,18,1
"370",2013-06-24,25,25,6.5,6.7,9.3,10.5,70,70,8,1,1,7,1
"371",2013-06-24,41,61,20,27.1,30,70,70,70,11,1,1,10,1
"372",2013-06-25,2,19,15.5,15.9,16.3,17.9,70,70,15,4,3,11,1
"373",2013-06-25,2,3,13.5,13.9,14.8,21.8,70,70,15,4,3,11,1
"374",2013-06-25,2,4,17.1,17.5,22.4,23.9,70,70,15,4,3,11,1
"375",2013-06-25,7,18,30,70,70,70,70,70,47,5,3,42,1
"376",2013-06-25,7,19,25,25.6,27,27.1,70,70,47,5,3,42,1
"377",2013-06-25,7,59,23.9,24.2,27.1,70,70,70,47,5,3,42,1
"378",2013-06-25,10,17,18.2,19.2,19.8,20.2,70,70,6,2,1,4,1
"379",2013-06-25,41,19,11.9,12.7,14.3,15.7,70,70,5,1,1,4,1
"380",2013-06-26,2,1,14.7,14.7,15,15.7,70,70,10,2,1,8,1
"381",2013-06-26,25,6,19.5,19.6,23.9,70,70,70,8,2,1,6,1
"382",2013-06-26,26,1,16,16.4,16.6,17.8,70,70,18,5,3,13,1
"383",2013-06-26,26,1,13.8,13.8,13.9,15.3,70,70,18,5,3,13,1
"384",2013-06-26,26,19,15.1,16.5,16.7,17.6,70,70,18,5,3,13,1
"385",2013-06-26,28,2,23.2,24.4,27,30,70,70,11,3,1,8,1
"386",2013-06-27,2,48,22.4,23.4,70,70,70,70,6,2,1,4,1
"387",2013-06-27,7,17,14.9,16.1,16.6,18.2,70,70,34,3,1,31,1
"388",2013-06-28,2,1,15.1,15.6,15.7,18.1,70,70,15,3,2,12,1
"389",2013-06-28,2,47,24,27.1,27.1,70,70,70,15,3,2,12,1
"390",2013-06-28,25,14,11.8,18.8,20.2,27.1,70,70,11,3,1,8,1
"391",2013-06-28,31,4,17.5,18,20.8,21.7,70,70,8,2,1,6,1
"392",2013-06-28,41,1,9.1,9.8,11.5,14.1,70,70,6,1,1,5,1
"393",2013-06-29,7,18,30,70,70,70,70,70,12,1,1,11,1
"394",2013-06-29,41,16,14.6,21.2,22.4,70,70,70,7,1,1,6,1
"395",2013-06-30,2,19,12.9,13.6,18.2,18.5,70,70,10,2,1,8,1
"396",2013-06-30,7,2,18,20,20.7,23,70,70,29,5,2,24,1
"397",2013-06-30,7,53,20.4,20.7,21,21.4,70,70,29,5,2,24,1
"398",2013-07-01,2,16,16.2,23,27,70,70,70,9,3,3,6,1
"399",2013-07-01,2,16,16.1,23.3,27.1,70,70,70,9,3,3,6,1
"400",2013-07-01,2,18,23.6,70,70,70,70,70,9,3,3,6,1
"401",2013-07-01,25,18,27.1,70,70,70,70,70,7,1,1,6,1
"403",2013-07-01,41,19,16.9,17.2,19,20.4,70,70,14,2,1,12,1
"404",2013-07-03,2,2,9.2,9.8,12,18.8,70,70,12,3,2,9,1
"405",2013-07-03,2,2,13.5,13.6,20.9,21.7,70,70,12,3,2,9,1
"406",2013-07-03,7,16,17.7,27,27.1,70,70,70,15,1,1,14,1
"407",2013-07-03,41,89,16.3,16.7,23,70,70,70,7,1,1,6,1
"408",2013-07-04,2,1,20.9,21.6,21.7,22.1,70,70,11,2,2,9,1
"409",2013-07-04,2,25,15.8,16.3,16.5,18.3,70,70,11,2,2,9,1
"410",2013-07-04,7,18,24,70,70,70,70,70,13,1,1,12,1
"411",2013-07-04,28,2,21.7,21.8,22.5,27.1,70,70,18,3,2,15,1
"412",2013-07-04,28,2,22.1,22.8,23.5,27.1,70,70,18,3,2,15,1
"413",2013-07-04,31,17,23,23.2,25.5,27.1,70,70,8,2,2,6,1
"414",2013-07-04,31,17,16.7,20.3,21,27.2,70,70,8,2,2,6,1
"415",2013-07-04,41,25,6.5,7.9,8.1,8.4,70,70,12,2,2,10,1
"416",2013-07-04,41,33,13.3,14,20.5,21.2,70,70,12,2,2,10,1
"417",2013-07-05,7,25,25.9,27,27.1,27.1,70,70,13,1,1,12,1
"418",2013-07-05,25,30,12,12.1,18.3,20.9,70,70,8,2,1,6,1
"419",2013-07-05,28,4,21.7,21.8,23.9,27.1,70,70,23,4,2,19,1
"420",2013-07-05,28,59,22.9,23.7,27.1,70,70,70,23,4,2,19,1
"421",2013-07-06,2,13,27.1,27.1,27.1,27.1,70,70,9,2,1,7,1
"422",2013-07-06,25,13,27.1,27.1,27.1,27.1,70,70,15,3,2,12,1
"423",2013-07-06,25,6,23.4,23.7,30,70,70,70,15,3,2,12,1
"424",2013-07-06,31,13,14.2,14.4,20.3,23,70,70,7,1,1,6,1
"425",2013-07-07,7,134,16.5,16.5,16.6,20.5,70,70,13,1,1,12,1
"426",2013-07-08,7,2,7.6,9,9.1,9.6,70,70,26,3,2,23,1
"427",2013-07-08,7,55,19.6,19.7,26,70,70,70,26,3,2,23,1
"428",2013-07-08,26,12,17.5,19.6,26.9,27.1,70,70,9,2,1,7,1
"429",2013-07-09,2,19,15.7,16.8,17.3,19.3,70,70,13,3,2,10,1
"430",2013-07-09,2,25,15.6,16.1,16.8,18,70,70,13,3,2,10,1
"431",2013-07-09,7,18,23.3,70,70,70,70,70,23,5,3,18,1
"432",2013-07-09,7,19,13.8,13.9,14.6,15.5,70,70,23,5,3,18,1
"433",2013-07-09,7,7,11.4,12.7,15.7,21.1,70,70,23,5,3,18,1
"434",2013-07-09,25,2,14.1,15,16,23.9,70,70,8,2,1,6,1
"435",2013-07-09,28,1,27,27,27.1,27.1,70,70,35,6,4,29,1
"436",2013-07-09,28,13,25.1,27.1,27.1,27.1,70,70,35,6,4,29,1
"437",2013-07-09,28,4,22.4,22.7,24.2,27.1,70,70,35,6,4,29,1
"438",2013-07-09,28,5,22.8,22.8,27.1,70,70,70,35,6,4,29,1
"439",2013-07-10,7,19,15.7,15.9,16.3,17.4,70,70,34,4,2,30,1
"440",2013-07-10,7,40,19.6,22.4,27.1,70,70,70,34,4,2,30,1
"441",2013-07-10,31,19,18.8,19.3,19.8,21.3,70,70,11,1,1,10,1
"442",2013-07-10,41,4,6.5,7.2,9.9,10.8,70,70,13,1,1,12,1
"443",2013-07-11,2,19,18.6,19.1,20.1,20.9,70,70,10,2,2,8,1
"444",2013-07-11,2,4,13,13.3,14.9,15,70,70,10,2,2,8,1
"445",2013-07-11,10,18,27.1,70,70,70,70,70,19,4,1,15,1
"446",2013-07-11,25,2,9.2,10.5,10.5,10.6,70,70,14,2,1,12,1
"447",2013-07-12,7,170,27.1,27.1,27.1,27.1,70,70,26,2,1,24,1
"448",2013-07-12,25,30,10.2,10.2,12.2,12.5,70,70,7,1,1,6,1
"450",2013-07-12,41,146,11.7,12.5,16.1,18,22.2,22.6,11,1,1,10,1
"451",2013-07-13,7,36,21.6,27.1,27.1,27.1,27.1,70,14,2,2,12,1
"452",2013-07-13,7,4,19.6,20,21.1,21.2,70,70,14,2,2,12,1
"453",2013-07-13,25,1,10.2,10.2,11.2,12.2,70,70,7,1,1,6,1
"454",2013-07-13,41,19,10.6,10.7,11.3,13.3,70,70,7,1,1,6,1
"455",2013-07-14,41,18,27.1,70,70,70,70,70,5,1,1,4,1
"456",2013-07-15,7,19,16,16.7,16.8,18.1,70,70,24,3,2,21,1
"457",2013-07-15,7,2,14.1,14.3,15.6,19.3,70,70,24,3,2,21,1
"458",2013-07-16,2,58,17.3,21.3,27.1,27.1,70,70,12,4,1,8,1
"459",2013-07-16,25,19,7.6,7.7,8.2,9.3,70,70,14,2,1,12,1
"460",2013-07-16,31,31,9.1,9.4,10.4,70,70,70,18,4,1,14,1
"461",2013-07-17,2,19,18.3,19,19.1,20.6,70,70,11,3,1,8,1
"462",2013-07-17,7,19,21.6,21.7,22.1,23.3,70,70,16,3,1,13,1
"463",2013-07-17,13,18,27.1,70,70,70,70,70,12,3,2,9,1
"464",2013-07-17,13,30,17.2,17.7,18.2,20.4,70,70,12,3,2,9,1
"465",2013-07-18,5,92,14.7,17.4,17.5,17.6,20.6,22.2,9,2,1,7,1
"466",2013-07-18,7,19,17,17.3,19.2,19.2,70,70,38,5,1,33,1
"467",2013-07-18,26,25,14,15.1,15.1,15.7,70,70,5,1,1,4,1
"468",2013-07-18,31,18,30,70,70,70,70,70,13,1,1,12,1
"469",2013-07-18,41,4,20.2,20.6,23.3,27.1,70,70,7,1,1,6,1
"470",2013-07-19,2,18,27.1,70,70,70,70,70,19,5,3,14,1
"471",2013-07-19,2,19,21.8,22.1,25.2,27.1,70,70,19,5,3,14,1
"472",2013-07-19,2,54,27.1,27.1,70,70,70,70,19,5,3,14,1
"473",2013-07-19,7,19,18,18.1,19.1,20.2,70,70,16,3,3,13,1
"474",2013-07-19,7,30,14.5,14.8,17,17.2,70,70,16,3,3,13,1
"475",2013-07-19,7,4,18.3,18.5,20.1,20.4,70,70,16,3,3,13,1
"476",2013-07-20,7,18,24,70,70,70,70,70,13,1,1,12,1
"477",2013-07-21,5,134,16,16.9,17.8,21.1,70,70,5,1,1,4,1
"478",2013-07-21,7,33,16.9,17.2,23.5,27,70,70,19,1,1,18,1
"479",2013-07-21,41,14,14.2,14.5,22.3,22.8,70,70,7,1,1,6,1
"480",2013-07-22,2,18,23.5,70,70,70,70,70,26,4,2,22,1
"481",2013-07-22,2,4,17.5,17.6,19.3,19.7,70,70,26,4,2,22,1
"482",2013-07-22,41,14,15.3,22.3,24.1,30,70,70,14,2,2,12,1
"483",2013-07-22,41,19,12.4,12.7,12.9,13.7,70,70,14,2,2,12,1
"484",2013-07-23,2,19,13.7,13.9,14.4,15.8,70,70,26,7,2,19,1
"485",2013-07-23,2,4,17.3,17.5,19.7,19.8,70,70,26,7,2,19,1
"486",2013-07-23,7,12,16.2,16.6,21.6,24.2,70,70,27,3,3,24,1
"487",2013-07-23,7,16,19,19.6,27.1,70,70,70,27,3,3,24,1
"488",2013-07-23,7,19,18.8,19.5,19.6,20.7,70,70,27,3,3,24,1
"489",2013-07-24,25,13,8.8,9.2,9.2,11.1,70,70,8,2,1,6,1
"490",2013-07-24,41,19,20.2,20.8,21.3,22.2,70,70,23,4,2,19,1
"491",2013-07-24,41,4,18.3,20.6,21,21.1,70,70,23,4,2,19,1
"492",2013-07-25,2,17,23.9,24.1,25.6,27.1,70,70,12,3,2,9,1
"493",2013-07-25,2,19,23.7,24.6,27.1,27.1,70,70,12,3,2,9,1
"494",2013-07-25,7,1,9.7,10.2,11.4,12.6,70,70,20,2,1,18,1
"495",2013-07-25,26,9,15.7,23.3,24.3,70,70,70,14,2,1,12,1
"496",2013-07-25,41,19,19.1,20.1,21.5,21.5,70,70,10,2,1,8,1
"497",2013-07-26,2,15,8,16.1,21.3,23.2,70,70,11,2,2,9,1
"498",2013-07-26,2,19,15.5,15.9,16.3,17.6,70,70,11,2,2,9,1
"499",2013-07-26,25,18,27.1,70,70,70,70,70,12,2,1,10,1
"500",2013-07-26,26,1,20.5,21.1,22.8,27,70,70,9,3,3,6,1
"501",2013-07-26,26,19,13.8,13.9,14.8,15.9,70,70,9,3,3,6,1
"502",2013-07-26,26,19,20.2,20.5,21.1,22,70,70,9,3,3,6,1
"503",2013-07-26,41,19,10,10.3,10.7,12.5,70,70,11,1,1,10,1
"504",2013-07-27,7,19,23,23.1,23.6,25.5,70,70,7,1,1,6,1
"505",2013-07-27,26,33,15.1,16.8,22.2,24.3,70,70,7,1,1,6,1
"506",2013-07-28,2,92,19.5,22.1,22.1,24.2,27.1,27.1,10,1,1,9,1
"507",2013-07-29,2,10,23,23.8,70,70,70,70,20,6,5,14,1
"508",2013-07-29,2,19,10.8,10.9,12.6,12.7,70,70,20,6,5,14,1
"509",2013-07-29,2,2,11.6,12.5,13.6,21.5,70,70,20,6,5,14,1
"510",2013-07-29,2,28,22.3,24.7,27.1,70,70,70,20,6,5,14,1
"511",2013-07-29,2,4,18.9,19.2,23.7,26.9,70,70,20,6,5,14,1
"512",2013-07-29,7,169,20.3,23,23.2,24,27,70,14,2,1,12,1
"513",2013-07-29,26,18,26.9,70,70,70,70,70,7,1,1,6,1
"514",2013-07-30,2,4,12.4,12.8,15.7,16.7,70,70,11,1,1,10,1
"515",2013-07-30,7,16,13.7,14.2,19.9,70,70,70,14,2,2,12,1
"516",2013-07-30,7,47,22.8,27.1,27.1,70,70,70,14,2,2,12,1
"517",2013-07-30,26,17,25.5,27,27,27.1,70,70,16,3,2,13,1
"518",2013-07-30,26,18,26,70,70,70,70,70,16,3,2,13,1
"520",2013-07-31,2,13,19.9,20,27.1,27.1,70,70,7,2,2,5,1
"521",2013-07-31,2,4,18.9,19.1,23.8,24.2,70,70,7,2,2,5,1
"522",2013-07-31,7,14,14.6,16.1,27.1,27.1,70,70,21,3,1,18,1
"523",2013-07-31,26,13,13.3,13.4,15,16.3,70,70,24,4,4,20,1
"524",2013-07-31,26,19,22,22.4,27.1,27.1,70,70,24,4,4,20,1
"525",2013-07-31,26,33,11.8,13.6,19.9,21.9,70,70,24,4,4,20,1
"526",2013-07-31,26,4,15.7,16,20.5,21.6,70,70,24,4,4,20,1
"527",2013-07-31,41,19,6.7,8,8.5,9.7,70,70,5,1,1,4,1
"528",2013-08-01,2,14,5,6,12.9,27.1,70,70,16,4,3,12,1
"529",2013-08-01,2,15,13.8,17.5,21.4,27.1,70,70,16,4,3,12,1
"530",2013-08-01,2,19,14.7,15,15.6,17,70,70,16,4,3,12,1
"531",2013-08-01,7,16,17.7,18.1,25.9,70,70,70,8,2,2,6,1
"532",2013-08-01,7,4,11.5,11.6,14.7,16.8,70,70,8,2,2,6,1
"533",2013-08-01,26,1,17.2,17.3,18.1,19.3,70,70,16,4,3,12,1
"534",2013-08-01,26,1,17.8,18.4,20.6,22.7,70,70,16,4,3,12,1
"535",2013-08-01,26,19,18.3,18.6,19.2,21,70,70,16,4,3,12,1
"536",2013-08-01,31,25,22.8,27.1,27.1,27.1,70,70,7,1,1,6,1
"537",2013-08-02,25,16,16.5,24.7,27.1,70,70,70,15,3,2,12,1
"538",2013-08-02,25,6,22,22.7,27.1,70,70,70,15,3,2,12,1
"539",2013-08-03,2,14,11,18.5,20.5,27.1,70,70,10,1,1,9,1
"540",2013-08-03,7,96,27.1,27.1,27.1,70,70,70,8,2,1,6,1
"541",2013-08-03,41,13,22.2,22.2,22.4,24.5,70,70,13,2,2,11,1
"542",2013-08-03,41,4,9,9.1,13.8,16,70,70,13,2,2,11,1
"543",2013-08-04,2,19,20.5,20.7,21.4,22.5,70,70,9,3,1,6,1
"544",2013-08-04,26,23,19.7,20.1,27.1,70,70,70,15,3,3,12,1
"545",2013-08-04,26,29,19,23.2,23.3,70,70,70,15,3,3,12,1
"546",2013-08-04,26,4,24.7,27.1,27.2,30,70,70,15,3,3,12,1
"547",2013-08-05,7,16,15.2,22.4,24.2,70,70,70,14,2,1,12,1
"548",2013-08-05,26,19,13.3,14.2,15.7,16.1,70,70,7,1,1,6,1
"549",2013-08-05,31,9,21.8,30,30,70,70,70,8,2,1,6,1
"550",2013-08-05,41,13,5,5,5,5,70,70,16,4,2,12,1
"551",2013-08-05,41,33,12.1,12.5,19.5,20.6,70,70,16,4,2,12,1
"552",2013-08-06,2,14,7.3,15.6,16.2,26.9,70,70,6,2,1,4,1
"553",2013-08-06,7,19,23.7,23.8,23.9,24.6,70,70,22,3,2,19,1
"554",2013-08-06,7,2,19.1,19.7,20.5,27.1,70,70,22,3,2,19,1
"555",2013-08-06,26,19,15.9,16.2,16.5,17.7,70,70,8,2,1,6,1
"556",2013-08-06,31,18,27.1,70,70,70,70,70,8,1,1,7,1
"557",2013-08-07,2,12,9.4,10.2,17.1,17.2,70,70,18,4,3,14,1
"558",2013-08-07,2,12,11.8,12.6,18.6,19.3,70,70,18,4,3,14,1
"559",2013-08-07,2,2,16.2,20.9,23.4,24.5,70,70,18,4,3,14,1
"560",2013-08-07,7,12,17.7,18.7,24.4,27,70,70,29,4,4,25,1
"561",2013-08-07,7,16,14.9,22.4,24,70,70,70,29,4,4,25,1
"562",2013-08-07,7,2,15.7,15.9,16.5,21.1,70,70,29,4,4,25,1
"563",2013-08-07,7,35,20.7,22.4,70,70,70,70,29,4,4,25,1
"564",2013-08-07,26,2,15.2,15.5,16.5,21.5,70,70,7,1,1,6,1
"565",2013-08-07,41,56,27.1,27.1,70,70,70,70,14,2,2,12,1
"566",2013-08-07,41,7,16.1,16.5,19.2,23.3,70,70,14,2,2,12,1
"567",2013-08-08,26,6,16.8,17.1,21.7,70,70,70,20,2,1,18,1
"568",2013-08-08,41,87,13.6,19.6,19.9,20.6,20.7,70,19,1,1,18,1
"569",2013-08-09,2,12,11.7,14,20.6,24.4,70,70,19,4,4,15,1
"570",2013-08-09,2,12,10.8,11.5,18.1,18.9,70,70,19,4,4,15,1
"571",2013-08-09,2,16,15.3,20.3,27,70,70,70,19,4,4,15,1
"572",2013-08-09,2,35,17.5,27.1,70,70,70,70,19,4,4,15,1
"573",2013-08-09,7,33,15.6,16.2,22.4,26.8,70,70,14,2,1,12,1
"574",2013-08-10,2,19,20.8,21.4,21.7,23,70,70,14,2,2,12,1
"575",2013-08-10,2,2,19.9,20.6,21,22,70,70,14,2,2,12,1
"576",2013-08-10,7,25,20.1,20.7,20.7,22.1,70,70,20,2,2,18,1
"577",2013-08-10,7,25,17.5,18.3,27,27.1,70,70,20,2,2,18,1
"578",2013-08-10,26,19,24.1,24.3,27.1,27.1,70,70,14,1,1,13,1
"579",2013-08-10,31,4,20.3,22,25,26.8,70,70,7,1,1,6,1
"580",2013-08-11,7,1,19.5,20.1,21.9,23,70,70,8,2,2,6,1
"581",2013-08-11,7,14,13.1,20,21.5,30,70,70,8,2,2,6,1
"582",2013-08-11,26,13,27.1,27.1,27.1,30,70,70,14,2,1,12,1
"583",2013-08-12,2,1,17.8,17.9,18.3,19.9,70,70,21,4,4,17,1
"584",2013-08-12,2,12,16.6,17.2,23.4,25.7,70,70,21,4,4,17,1
"585",2013-08-12,2,2,6.7,7.2,8,14.1,70,70,21,4,4,17,1
"586",2013-08-12,2,41,19.2,21.4,24.1,24.8,27.1,70,21,4,4,17,1
"587",2013-08-12,7,1,21.6,22.3,23.8,24.3,70,70,27,3,3,24,1
"588",2013-08-12,7,14,13,14.6,22.6,24,70,70,27,3,3,24,1
"589",2013-08-12,7,16,16,16.1,21.6,70,70,70,27,3,3,24,1
"590",2013-08-12,29,19,24.4,25.8,27,27.1,70,70,9,2,2,7,1
"591",2013-08-12,29,35,24,27.1,70,70,70,70,9,2,2,7,1
"592",2013-08-12,31,4,13,14.9,17.2,18.6,70,70,15,3,1,12,1
"593",2013-08-12,41,1,12.5,13.2,14.9,16.6,70,70,22,6,3,16,1
"594",2013-08-12,41,131,20.7,27.1,27.1,30,70,70,22,6,3,16,1
"595",2013-08-12,41,33,11.6,11.7,19.9,22.1,70,70,22,6,3,16,1
"596",2013-08-13,2,12,10.7,12.2,21.9,23.1,70,70,24,6,3,18,1
"597",2013-08-13,2,17,16.8,19.6,20.2,27.1,70,70,24,6,3,18,1
"598",2013-08-13,2,19,12.2,12.3,12.8,14.1,70,70,24,6,3,18,1
"599",2013-08-13,7,4,16.1,17.2,20.3,21.4,70,70,19,1,1,18,1
"600",2013-08-13,25,19,23,23.5,23.8,27,70,70,7,1,1,6,1
"601",2013-08-13,26,1,27,27,27.1,27.1,70,70,14,2,2,12,1
"602",2013-08-13,26,19,13.6,14.3,14.8,16.1,70,70,14,2,2,12,1
"603",2013-08-13,31,17,20.8,21.1,21.2,22,70,70,7,1,1,6,1
"604",2013-08-13,41,18,27.1,70,70,70,70,70,7,1,1,6,1
"605",2013-08-14,2,1,12.6,13.1,13.2,15,70,70,16,4,4,12,1
"606",2013-08-14,2,19,15.3,15.7,15.9,17,70,70,16,4,4,12,1
"607",2013-08-14,2,25,20,24.3,27.1,27.1,70,70,16,4,4,12,1
"608",2013-08-14,2,48,24,27.1,70,70,70,70,16,4,4,12,1
"609",2013-08-14,7,2,17.2,17.8,18.9,24.8,70,70,15,3,2,12,1
"610",2013-08-14,7,28,24.2,27.1,30,70,70,70,15,3,2,12,1
"611",2013-08-14,26,13,12.5,13.1,19.6,21.1,70,70,13,1,1,12,1
"612",2013-08-14,41,4,13.5,13.8,17.5,18.8,70,70,7,1,1,6,1
"613",2013-08-15,7,2,18.8,19,20.5,26.9,70,70,20,2,1,18,1
"614",2013-08-15,25,4,16.8,17.1,21.1,21.2,70,70,9,3,2,6,1
"615",2013-08-15,25,52,10.3,10.5,14.2,15,27.1,27.1,9,3,2,6,1
"616",2013-08-15,26,1,14,14.4,16.2,18.2,70,70,14,2,2,12,1
"617",2013-08-15,26,110,21.2,27.1,27.1,27.1,70,70,14,2,2,12,1
"618",2013-08-15,29,12,15.1,15.7,21.7,22,70,70,7,1,1,6,1
"619",2013-08-15,41,18,30,70,70,70,70,70,23,3,2,20,1
"620",2013-08-15,41,19,22,22.1,22.5,23,70,70,23,3,2,20,1
"621",2013-08-16,2,35,19.7,27.1,70,70,70,70,10,2,1,8,1
"622",2013-08-16,7,19,15.8,16.6,21.4,21.4,70,70,20,2,2,18,1
"623",2013-08-16,7,33,9.1,13.2,20,21.5,70,70,20,2,2,18,1
"624",2013-08-16,10,1,16.8,16.9,18.5,19.8,70,70,19,3,1,16,1
"625",2013-08-16,26,17,21.1,21.8,21.8,23.9,70,70,7,1,1,6,1
"626",2013-08-16,29,18,27.1,70,70,70,70,70,10,3,2,7,1
"627",2013-08-16,29,25,10.5,11.9,11.9,12.3,70,70,10,3,2,7,1
"628",2013-08-16,41,18,27.1,70,70,70,70,70,10,2,1,8,1
"629",2013-08-17,2,18,27.1,70,70,70,70,70,13,3,3,10,1
"630",2013-08-17,2,19,18.6,18.7,19.5,21,70,70,13,3,3,10,1
"631",2013-08-17,2,4,14.1,14.6,16.7,18.8,70,70,13,3,3,10,1
"632",2013-08-17,7,19,9.8,10.2,10.6,11.6,70,70,7,1,1,6,1
"633",2013-08-17,26,47,22.4,27.1,27.1,70,70,70,14,2,1,12,1
"634",2013-08-17,41,1,9,9.7,11,12.4,70,70,8,2,2,6,1
"635",2013-08-17,41,123,18.8,24.7,27.1,27.1,27.1,70,8,2,2,6,1
"636",2013-08-18,2,18,27,70,70,70,70,70,8,2,2,6,1
"637",2013-08-18,2,18,27.1,70,70,70,70,70,8,2,2,6,1
"638",2013-08-18,26,18,22.7,70,70,70,70,70,15,3,1,12,1
"639",2013-08-18,31,2,17.9,18.2,19.9,21.2,70,70,7,1,1,6,1
"641",2013-08-19,7,1,27,27,27.1,27.1,70,70,22,4,3,18,1
"642",2013-08-19,7,19,19.6,20,20.6,21,70,70,22,4,3,18,1
"643",2013-08-19,7,31,23.1,27.1,30,70,70,70,22,4,3,18,1
"644",2013-08-19,25,14,8,16.2,17.3,27,70,70,10,2,1,8,1
"645",2013-08-19,41,1,14.9,15.8,17.9,19.1,70,70,17,3,2,14,1
"646",2013-08-19,41,36,18.9,23.1,23.5,27.1,27.1,70,17,3,2,14,1
"647",2013-08-20,2,16,18.7,19.5,30,70,70,70,12,3,3,9,1
"648",2013-08-20,2,19,18,18.4,19,20.3,70,70,12,3,3,9,1
"649",2013-08-20,2,25,19.3,20.7,20.7,21.2,70,70,12,3,3,9,1
"650",2013-08-20,7,13,20.1,20.6,27.1,30,70,70,21,3,1,18,1
"651",2013-08-20,25,14,7.6,15.6,16.6,27,70,70,5,1,1,4,1
"652",2013-08-20,26,18,24.4,70,70,70,70,70,17,5,5,12,1
"653",2013-08-20,26,5,19.1,19.5,27.1,70,70,70,17,5,5,12,1
"654",2013-08-20,26,73,21,27.1,70,70,70,70,17,5,5,12,1
"655",2013-08-20,26,8,20.1,20.6,22,70,70,70,17,5,5,12,1
"656",2013-08-20,26,9,18.5,27.1,27.1,70,70,70,17,5,5,12,1
"657",2013-08-21,2,17,22.2,23.3,23.7,23.9,70,70,13,3,3,10,1
"658",2013-08-21,2,19,20.8,21,21.6,24.1,70,70,13,3,3,10,1
"659",2013-08-21,2,4,10.5,11,15.4,15.6,70,70,13,3,3,10,1
"660",2013-08-21,7,4,11.7,12.3,16,17.5,70,70,21,1,1,20,1
"661",2013-08-21,29,2,9.4,9.7,10.5,15.8,70,70,10,3,2,7,1
"662",2013-08-21,29,9,11.8,19.8,20.4,70,70,70,10,3,2,7,1
"663",2013-08-21,41,35,19.7,20.9,70,70,70,70,20,2,1,18,1
"664",2013-08-22,2,19,17.2,17.5,18,19.7,70,70,28,6,6,22,1
